output_path,duration_seconds
testset\TC-7\English-US\noisy_100\CU5R9c3Wc60_noisy_100_CU5R9c3Wc60.whisper.auto.gt_audio_27.google.txt,2.35999999998603
testset\TC-7\English-US\noisy_100\CU5R9c3Wc60_noisy_100_CU5R9c3Wc60.whisper.auto.gt_audio_76.google.txt,1.8429999999934807
testset\TC-7\English-US\noisy_100\CU5R9c3Wc60_noisy_100_CU5R9c3Wc60.whisper.auto.gt_audio_85.google.txt,1.25
testset\TC-7\English-US\noisy_100\RwlmeANAQFQ_noisy_100_RwlmeANAQFQ.whisper.auto.gt_audio_108.google.txt,1.2179999999934807
testset\TC-7\English-US\noisy_100\RwlmeANAQFQ_noisy_100_RwlmeANAQFQ.whisper.auto.gt_audio_118.google.txt,0.7029999999795109
testset\TC-7\English-US\noisy_100\RwlmeANAQFQ_noisy_100_RwlmeANAQFQ.whisper.auto.gt_audio_139.google.txt,1.062999999965541
testset\TC-7\English-US\noisy_25\1AnPurpl81c_noisy_25_1AnPurpl81c.whisper.auto.gt_audio_18.google.txt,1.8130000000237487
testset\TC-7\English-US\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_110.google.txt,2.25
testset\TC-7\English-US\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_39.google.txt,2.3119999999762513
testset\TC-7\English-US\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_87.google.txt,1.9679999999934807
testset\TC-7\English-US\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_99.google.txt,2.2810000000172295
testset\TC-7\English-US\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_108.google.txt,1.1880000000237487
testset\TC-7\English-US\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_123.google.txt,1.5309999999590218
testset\TC-7\English-US\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_128.google.txt,2.26500000001397
testset\TC-7\English-US\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_136.google.txt,1.6560000000172295
testset\TC-7\English-US\noisy_50\3BBtS1ir4tA_noisy_50_3BBtS1ir4tA.whisper.auto.gt_audio_12.google.txt,1.952999999979511
testset\TC-7\English-US\noisy_50\CU5R9c3Wc60_noisy_50_CU5R9c3Wc60.whisper.auto.gt_audio_1.google.txt,2.0160000000032596
testset\TC-7\English-US\noisy_50\CU5R9c3Wc60_noisy_50_CU5R9c3Wc60.whisper.auto.gt_audio_115.google.txt,2.4380000000237487
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_124.google.txt,1.3439999999827705
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_143.google.txt,1.1709999999729916
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_154.google.txt,1.9690000000409782
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_175.google.txt,0.8900000000139698
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_30.google.txt,1.3130000000237487
testset\TC-7\English-US\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_86.google.txt,1.8439999999827705
testset\TC-7\English-US\noisy_75\3BBtS1ir4tA_noisy_75_3BBtS1ir4tA.whisper.auto.gt_audio_18.google.txt,2.0619999999762513
testset\TC-7\English-US\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_158.google.txt,2.530999999959022
testset\TC-7\English-US\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_44.google.txt,2.6410000000032596
testset\TC-7\English-US\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_104.google.txt,1.4540000000270084
testset\TC-7\English-US\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_31.google.txt,1.1560000000172295
testset\TC-7\English-US\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_35.google.txt,1.3440000000409782
testset\TC-7\English-US\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_81.google.txt,1.6869999999762513
testset\TC-7\English-US\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_93.google.txt,0.5310000000172295
testset\TC-7\Mandarin-Numbers\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_125.google.txt,6.625
testset\TC-7\Mandarin-Numbers\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_18.google.txt,1.327999999979511
testset\TC-7\Mandarin-Numbers\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_31.google.txt,4.578000000037719
testset\TC-7\Mandarin-Numbers\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_39.google.txt,1.2030000000377186
testset\TC-7\Mandarin-Numbers\noisy_100\7bLFdBennvI_noisy_100_7bLFdBennvI.whisper.auto.gt_audio_103.google.txt,1.2189999999827705
testset\TC-7\Mandarin-Numbers\noisy_100\7bLFdBennvI_noisy_100_7bLFdBennvI.whisper.auto.gt_audio_147.google.txt,2.7339999999967404
testset\TC-7\Mandarin-Numbers\noisy_100\7bLFdBennvI_noisy_100_7bLFdBennvI.whisper.auto.gt_audio_30.google.txt,1.3910000000032596
testset\TC-7\Mandarin-Numbers\noisy_100\9I3vvmX4O4o_noisy_100_9I3vvmX4O4o.whisper.auto.gt_audio_29.google.txt,1.3589999999967404
testset\TC-7\Mandarin-Numbers\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_4.google.txt,1.2810000000172295
testset\TC-7\Mandarin-Numbers\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_49.google.txt,3.5619999999762513
testset\TC-7\Mandarin-Numbers\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_92.google.txt,1.922000000020489
testset\TC-7\Mandarin-Numbers\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_123.google.txt,2.577999999979511
testset\TC-7\Mandarin-Numbers\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_124.google.txt,2.344000000040978
testset\TC-7\Mandarin-Numbers\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_56.google.txt,1.4070000000065193
testset\TC-7\Mandarin-Numbers\noisy_25\9I3vvmX4O4o_noisy_25_9I3vvmX4O4o.whisper.auto.gt_audio_44.google.txt,2.5939999999827705
testset\TC-7\Mandarin-Numbers\noisy_25\h2S0BVc6mkI_noisy_25_h2S0BVc6mkI.whisper.auto.gt_audio_28.google.txt,1.2810000000172295
testset\TC-7\Mandarin-Numbers\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_11.google.txt,3.4839999999967404
testset\TC-7\Mandarin-Numbers\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_51.google.txt,2.8910000000032596
testset\TC-7\Mandarin-Numbers\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_54.google.txt,3.827999999979511
testset\TC-7\Mandarin-Numbers\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_60.google.txt,9.797000000020489
testset\TC-7\Mandarin-Numbers\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_92.google.txt,2.3589999999967404
testset\TC-7\Mandarin-Numbers\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_121.google.txt,2.9070000000065193
testset\TC-7\Mandarin-Numbers\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_123.google.txt,6.702999999979511
testset\TC-7\Mandarin-Numbers\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_86.google.txt,7.25
testset\TC-7\Mandarin-Numbers\noisy_50\9I3vvmX4O4o_noisy_50_9I3vvmX4O4o.whisper.auto.gt_audio_5.google.txt,1.0320000000065193
testset\TC-7\Mandarin-Numbers\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_102.google.txt,1.0929999999934807
testset\TC-7\Mandarin-Numbers\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_68.google.txt,2.4380000000237487
testset\TC-7\Mandarin-Numbers\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_90.google.txt,4.952999999979511
testset\TC-7\Mandarin-Numbers\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_93.google.txt,4.671999999962281
testset\TC-7\Mandarin-Numbers\noisy_75\7bLFdBennvI_noisy_75_7bLFdBennvI.whisper.auto.gt_audio_115.google.txt,1.0310000000172295
testset\TC-7\Mandarin-Numbers\noisy_75\7bLFdBennvI_noisy_75_7bLFdBennvI.whisper.auto.gt_audio_36.google.txt,6.0310000000172295
testset\TC-7\Mandarin-Numbers\noisy_75\9I3vvmX4O4o_noisy_75_9I3vvmX4O4o.whisper.auto.gt_audio_3.google.txt,9.48399999999674
testset\TC-7\Mandarin-Numbers\noisy_75\9I3vvmX4O4o_noisy_75_9I3vvmX4O4o.whisper.auto.gt_audio_38.google.txt,1.327999999979511
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_12.google.txt,2.719000000040978
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_127.google.txt,2.6570000000065193
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_21.google.txt,1.3440000000409782
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_38.google.txt,1.0619999999762513
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_79.google.txt,3.0630000000237487
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_81.google.txt,3.2660000000032596
testset\TC-7\Mandarin\noisy_100\0Ejp6yyU5bo_noisy_100_0Ejp6yyU5bo.whisper.auto.gt_audio_84.google.txt,1.25
testset\TC-7\Mandarin\noisy_100\7bLFdBennvI_noisy_100_7bLFdBennvI.whisper.auto.gt_audio_107.google.txt,1.0150000000139698
testset\TC-7\Mandarin\noisy_100\h2S0BVc6mkI_noisy_100_h2S0BVc6mkI.whisper.auto.gt_audio_42.google.txt,1.1719999999622814
testset\TC-7\Mandarin\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_103.google.txt,2.5
testset\TC-7\Mandarin\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_122.google.txt,1.7189999999827705
testset\TC-7\Mandarin\noisy_25\0Ejp6yyU5bo_noisy_25_0Ejp6yyU5bo.whisper.auto.gt_audio_61.google.txt,2.3910000000032596
testset\TC-7\Mandarin\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_152.google.txt,1.577999999979511
testset\TC-7\Mandarin\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_26.google.txt,3.827999999979511
testset\TC-7\Mandarin\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_57.google.txt,2.73499999998603
testset\TC-7\Mandarin\noisy_25\7bLFdBennvI_noisy_25_7bLFdBennvI.whisper.auto.gt_audio_75.google.txt,4.64000000001397
testset\TC-7\Mandarin\noisy_25\h2S0BVc6mkI_noisy_25_h2S0BVc6mkI.whisper.auto.gt_audio_32.google.txt,1.3439999999827705
testset\TC-7\Mandarin\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_116.google.txt,2.6709999999729916
testset\TC-7\Mandarin\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_38.google.txt,4.047000000020489
testset\TC-7\Mandarin\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_5.google.txt,0.9529999999795109
testset\TC-7\Mandarin\noisy_50\0Ejp6yyU5bo_noisy_50_0Ejp6yyU5bo.whisper.auto.gt_audio_77.google.txt,4.936999999976251
testset\TC-7\Mandarin\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_34.google.txt,5.795999999972992
testset\TC-7\Mandarin\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_43.google.txt,7.35899999999674
testset\TC-7\Mandarin\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_66.google.txt,2.672000000020489
testset\TC-7\Mandarin\noisy_50\7bLFdBennvI_noisy_50_7bLFdBennvI.whisper.auto.gt_audio_90.google.txt,1.3910000000032596
testset\TC-7\Mandarin\noisy_50\h2S0BVc6mkI_noisy_50_h2S0BVc6mkI.whisper.auto.gt_audio_16.google.txt,1.047000000020489
testset\TC-7\Mandarin\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_15.google.txt,1.827999999979511
testset\TC-7\Mandarin\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_61.google.txt,1.8910000000032596
testset\TC-7\Mandarin\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_74.google.txt,2.422000000020489
testset\TC-7\Mandarin\noisy_75\0Ejp6yyU5bo_noisy_75_0Ejp6yyU5bo.whisper.auto.gt_audio_88.google.txt,8.547000000020489
testset\TC-7\Mandarin\noisy_75\7bLFdBennvI_noisy_75_7bLFdBennvI.whisper.auto.gt_audio_55.google.txt,1.0
testset\TC-7\Mandarin\noisy_75\7bLFdBennvI_noisy_75_7bLFdBennvI.whisper.auto.gt_audio_97.google.txt,6.2810000000172295
testset\TC-7\Mandarin\noisy_75\9I3vvmX4O4o_noisy_75_9I3vvmX4O4o.whisper.auto.gt_audio_23.google.txt,4.9060000000172295
testset\TC-7\Mandarin\noisy_75\9I3vvmX4O4o_noisy_75_9I3vvmX4O4o.whisper.auto.gt_audio_34.google.txt,5.39100000000326
